config_id,delta_window,p_window,g_window,eps_g,tau_delta,tau_p,p_min,p_z_threshold,k_consec_alarm,warmup_bars,n_events,n_event_success,n_event_fail,event_success_rate,event_success_ids,event_fail_ids,median_lead_minutes,median_lead_bars,total_alarm_count_events,total_pre_collapse_alarm_count,n_controls,n_controls_with_alarm,n_controls_without_alarm,control_alarm_ids,control_silent_ids,control_window_fp_rate,control_row_fp_rate,control_window_fp_accepted,control_row_fp_accepted,total_control_alarm_rows,total_control_rows,provisional_score
cfg_001777,45,45,30,0.02,-0.05,0.0,0.02,1.0,5,0,5,1,4,0.2,['volmageddon_2018_xiv'],"['covid_mwcb_2020_03_09', 'covid_mwcb_2020_03_12', 'covid_mwcb_2020_03_16', 'covid_mwcb_2020_03_18']",98.0,98.0,6,2,20,4,16,"['volmageddon_control_2018_01_29', 'volmageddon_control_2018_02_06', 'covid_noncollapse_2020_03_17', 'covid_noncollapse_2020_03_20']","['volmageddon_control_2018_01_24', 'volmageddon_control_2018_01_26', 'volmageddon_control_2018_01_30', 'volmageddon_control_2018_01_31', 'volmageddon_control_2018_02_01', 'volmageddon_control_2018_02_02', 'covid_noncollapse_2020_03_06', 'covid_noncollapse_2020_03_10', 'covid_noncollapse_2020_03_11', 'covid_noncollapse_2020_03_13', 'covid_noncollapse_2020_03_19', 'covid_noncollapse_2020_03_23', 'covid_noncollapse_2020_03_24', 'covid_noncollapse_2020_03_25', 'covid_noncollapse_2020_03_26', 'covid_noncollapse_2020_03_27']",0.2,0.000284608378870674,False,False,5,17568,-291451.7153916211
cfg_001789,45,45,30,0.05,-0.05,0.0,0.02,1.0,5,0,5,1,4,0.2,['volmageddon_2018_xiv'],"['covid_mwcb_2020_03_09', 'covid_mwcb_2020_03_12', 'covid_mwcb_2020_03_16', 'covid_mwcb_2020_03_18']",98.0,98.0,6,2,20,4,16,"['volmageddon_control_2018_01_29', 'volmageddon_control_2018_02_06', 'covid_noncollapse_2020_03_17', 'covid_noncollapse_2020_03_20']","['volmageddon_control_2018_01_24', 'volmageddon_control_2018_01_26', 'volmageddon_control_2018_01_30', 'volmageddon_control_2018_01_31', 'volmageddon_control_2018_02_01', 'volmageddon_control_2018_02_02', 'covid_noncollapse_2020_03_06', 'covid_noncollapse_2020_03_10', 'covid_noncollapse_2020_03_11', 'covid_noncollapse_2020_03_13', 'covid_noncollapse_2020_03_19', 'covid_noncollapse_2020_03_23', 'covid_noncollapse_2020_03_24', 'covid_noncollapse_2020_03_25', 'covid_noncollapse_2020_03_26', 'covid_noncollapse_2020_03_27']",0.2,0.000284608378870674,False,False,5,17568,-291451.7153916211
cfg_001547,45,30,30,0.02,-0.02,0.0,0.1,1.0,5,0,5,1,4,0.2,['volmageddon_2018_xiv'],"['covid_mwcb_2020_03_09', 'covid_mwcb_2020_03_12', 'covid_mwcb_2020_03_16', 'covid_mwcb_2020_03_18']",98.0,98.0,5,1,20,4,16,"['covid_noncollapse_2020_03_17', 'covid_noncollapse_2020_03_20', 'covid_noncollapse_2020_03_26', 'covid_noncollapse_2020_03_27']","['volmageddon_control_2018_01_24', 'volmageddon_control_2018_01_26', 'volmageddon_control_2018_01_29', 'volmageddon_control_2018_01_30', 'volmageddon_control_2018_01_31', 'volmageddon_control_2018_02_01', 'volmageddon_control_2018_02_02', 'volmageddon_control_2018_02_06', 'covid_noncollapse_2020_03_06', 'covid_noncollapse_2020_03_10', 'covid_noncollapse_2020_03_11', 'covid_noncollapse_2020_03_13', 'covid_noncollapse_2020_03_19', 'covid_noncollapse_2020_03_23', 'covid_noncollapse_2020_03_24', 'covid_noncollapse_2020_03_25']",0.2,0.00022768670309653916,False,False,4,17568,-291451.7723132969
cfg_001559,45,30,30,0.05,-0.02,0.0,0.1,1.0,5,0,5,1,4,0.2,['volmageddon_2018_xiv'],"['covid_mwcb_2020_03_09', 'covid_mwcb_2020_03_12', 'covid_mwcb_2020_03_16', 'covid_mwcb_2020_03_18']",98.0,98.0,5,1,20,4,16,"['covid_noncollapse_2020_03_17', 'covid_noncollapse_2020_03_20', 'covid_noncollapse_2020_03_26', 'covid_noncollapse_2020_03_27']","['volmageddon_control_2018_01_24', 'volmageddon_control_2018_01_26', 'volmageddon_control_2018_01_29', 'volmageddon_control_2018_01_30', 'volmageddon_control_2018_01_31', 'volmageddon_control_2018_02_01', 'volmageddon_control_2018_02_02', 'volmageddon_control_2018_02_06', 'covid_noncollapse_2020_03_06', 'covid_noncollapse_2020_03_10', 'covid_noncollapse_2020_03_11', 'covid_noncollapse_2020_03_13', 'covid_noncollapse_2020_03_19', 'covid_noncollapse_2020_03_23', 'covid_noncollapse_2020_03_24', 'covid_noncollapse_2020_03_25']",0.2,0.00022768670309653916,False,False,4,17568,-291451.7723132969
cfg_001743,45,45,16,0.05,-0.05,0.0,0.05,1.0,5,0,5,1,4,0.2,['volmageddon_2018_xiv'],"['covid_mwcb_2020_03_09', 'covid_mwcb_2020_03_12', 'covid_mwcb_2020_03_16', 'covid_mwcb_2020_03_18']",98.0,98.0,4,2,20,4,16,"['covid_noncollapse_2020_03_17', 'covid_noncollapse_2020_03_20', 'covid_noncollapse_2020_03_24', 'covid_noncollapse_2020_03_26']","['volmageddon_control_2018_01_24', 'volmageddon_control_2018_01_26', 'volmageddon_control_2018_01_29', 'volmageddon_control_2018_01_30', 'volmageddon_control_2018_01_31', 'volmageddon_control_2018_02_01', 'volmageddon_control_2018_02_02', 'volmageddon_control_2018_02_06', 'covid_noncollapse_2020_03_06', 'covid_noncollapse_2020_03_10', 'covid_noncollapse_2020_03_11', 'covid_noncollapse_2020_03_13', 'covid_noncollapse_2020_03_19', 'covid_noncollapse_2020_03_23', 'covid_noncollapse_2020_03_25', 'covid_noncollapse_2020_03_27']",0.2,0.00022768670309653916,False,False,4,17568,-291451.7723132969
cfg_001753,45,45,16,0.1,-0.05,0.0,0.02,1.0,5,0,5,1,4,0.2,['volmageddon_2018_xiv'],"['covid_mwcb_2020_03_09', 'covid_mwcb_2020_03_12', 'covid_mwcb_2020_03_16', 'covid_mwcb_2020_03_18']",98.0,98.0,5,1,20,4,16,"['volmageddon_control_2018_01_29', 'covid_noncollapse_2020_03_17', 'covid_noncollapse_2020_03_24', 'covid_noncollapse_2020_03_26']","['volmageddon_control_2018_01_24', 'volmageddon_control_2018_01_26', 'volmageddon_control_2018_01_30', 'volmageddon_control_2018_01_31', 'volmageddon_control_2018_02_01', 'volmageddon_control_2018_02_02', 'volmageddon_control_2018_02_06', 'covid_noncollapse_2020_03_06', 'covid_noncollapse_2020_03_10', 'covid_noncollapse_2020_03_11', 'covid_noncollapse_2020_03_13', 'covid_noncollapse_2020_03_19', 'covid_noncollapse_2020_03_20', 'covid_noncollapse_2020_03_23', 'covid_noncollapse_2020_03_25', 'covid_noncollapse_2020_03_27']",0.2,0.00022768670309653916,False,False,4,17568,-291451.7723132969
cfg_000919,30,30,60,0.02,-0.02,0.0,0.02,1.0,5,0,5,1,4,0.2,['volmageddon_2018_xiv'],"['covid_mwcb_2020_03_09', 'covid_mwcb_2020_03_12', 'covid_mwcb_2020_03_16', 'covid_mwcb_2020_03_18']",97.0,97.0,6,1,20,4,16,"['volmageddon_control_2018_02_02', 'covid_noncollapse_2020_03_17', 'covid_noncollapse_2020_03_20', 'covid_noncollapse_2020_03_26']","['volmageddon_control_2018_01_24', 'volmageddon_control_2018_01_26', 'volmageddon_control_2018_01_29', 'volmageddon_control_2018_01_30', 'volmageddon_control_2018_01_31', 'volmageddon_control_2018_02_01', 'volmageddon_control_2018_02_06', 'covid_noncollapse_2020_03_06', 'covid_noncollapse_2020_03_10', 'covid_noncollapse_2020_03_11', 'covid_noncollapse_2020_03_13', 'covid_noncollapse_2020_03_19', 'covid_noncollapse_2020_03_23', 'covid_noncollapse_2020_03_24', 'covid_noncollapse_2020_03_25', 'covid_noncollapse_2020_03_27']",0.2,0.0005122950819672131,False,False,9,17568,-291452.487704918
cfg_000921,30,30,60,0.02,-0.02,0.0,0.05,1.0,5,0,5,1,4,0.2,['volmageddon_2018_xiv'],"['covid_mwcb_2020_03_09', 'covid_mwcb_2020_03_12', 'covid_mwcb_2020_03_16', 'covid_mwcb_2020_03_18']",97.0,97.0,5,1,20,4,16,"['volmageddon_control_2018_02_02', 'covid_noncollapse_2020_03_17', 'covid_noncollapse_2020_03_20', 'covid_noncollapse_2020_03_26']","['volmageddon_control_2018_01_24', 'volmageddon_control_2018_01_26', 'volmageddon_control_2018_01_29', 'volmageddon_control_2018_01_30', 'volmageddon_control_2018_01_31', 'volmageddon_control_2018_02_01', 'volmageddon_control_2018_02_06', 'covid_noncollapse_2020_03_06', 'covid_noncollapse_2020_03_10', 'covid_noncollapse_2020_03_11', 'covid_noncollapse_2020_03_13', 'covid_noncollapse_2020_03_19', 'covid_noncollapse_2020_03_23', 'covid_noncollapse_2020_03_24', 'covid_noncollapse_2020_03_25', 'covid_noncollapse_2020_03_27']",0.2,0.0005122950819672131,False,False,9,17568,-291452.487704918
cfg_000907,30,30,45,0.15,-0.02,0.0,0.02,1.0,5,0,5,1,4,0.2,['volmageddon_2018_xiv'],"['covid_mwcb_2020_03_09', 'covid_mwcb_2020_03_12', 'covid_mwcb_2020_03_16', 'covid_mwcb_2020_03_18']",97.0,97.0,5,1,20,4,16,"['volmageddon_control_2018_02_02', 'covid_noncollapse_2020_03_17', 'covid_noncollapse_2020_03_20', 'covid_noncollapse_2020_03_26']","['volmageddon_control_2018_01_24', 'volmageddon_control_2018_01_26', 'volmageddon_control_2018_01_29', 'volmageddon_control_2018_01_30', 'volmageddon_control_2018_01_31', 'volmageddon_control_2018_02_01', 'volmageddon_control_2018_02_06', 'covid_noncollapse_2020_03_06', 'covid_noncollapse_2020_03_10', 'covid_noncollapse_2020_03_11', 'covid_noncollapse_2020_03_13', 'covid_noncollapse_2020_03_19', 'covid_noncollapse_2020_03_23', 'covid_noncollapse_2020_03_24', 'covid_noncollapse_2020_03_25', 'covid_noncollapse_2020_03_27']",0.2,0.00039845173041894356,False,False,7,17568,-291452.60154826957
cfg_000909,30,30,45,0.15,-0.02,0.0,0.05,1.0,5,0,5,1,4,0.2,['volmageddon_2018_xiv'],"['covid_mwcb_2020_03_09', 'covid_mwcb_2020_03_12', 'covid_mwcb_2020_03_16', 'covid_mwcb_2020_03_18']",97.0,97.0,4,1,20,4,16,"['volmageddon_control_2018_02_02', 'covid_noncollapse_2020_03_17', 'covid_noncollapse_2020_03_20', 'covid_noncollapse_2020_03_26']","['volmageddon_control_2018_01_24', 'volmageddon_control_2018_01_26', 'volmageddon_control_2018_01_29', 'volmageddon_control_2018_01_30', 'volmageddon_control_2018_01_31', 'volmageddon_control_2018_02_01', 'volmageddon_control_2018_02_06', 'covid_noncollapse_2020_03_06', 'covid_noncollapse_2020_03_10', 'covid_noncollapse_2020_03_11', 'covid_noncollapse_2020_03_13', 'covid_noncollapse_2020_03_19', 'covid_noncollapse_2020_03_23', 'covid_noncollapse_2020_03_24', 'covid_noncollapse_2020_03_25', 'covid_noncollapse_2020_03_27']",0.2,0.00039845173041894356,False,False,7,17568,-291452.60154826957
cfg_001147,30,45,45,0.15,-0.02,0.0,0.02,1.0,5,0,5,1,4,0.2,['volmageddon_2018_xiv'],"['covid_mwcb_2020_03_09', 'covid_mwcb_2020_03_12', 'covid_mwcb_2020_03_16', 'covid_mwcb_2020_03_18']",97.0,97.0,5,1,20,4,16,"['volmageddon_control_2018_02_02', 'volmageddon_control_2018_02_06', 'covid_noncollapse_2020_03_17', 'covid_noncollapse_2020_03_20']","['volmageddon_control_2018_01_24', 'volmageddon_control_2018_01_26', 'volmageddon_control_2018_01_29', 'volmageddon_control_2018_01_30', 'volmageddon_control_2018_01_31', 'volmageddon_control_2018_02_01', 'covid_noncollapse_2020_03_06', 'covid_noncollapse_2020_03_10', 'covid_noncollapse_2020_03_11', 'covid_noncollapse_2020_03_13', 'covid_noncollapse_2020_03_19', 'covid_noncollapse_2020_03_23', 'covid_noncollapse_2020_03_24', 'covid_noncollapse_2020_03_25', 'covid_noncollapse_2020_03_26', 'covid_noncollapse_2020_03_27']",0.2,0.00039845173041894356,False,False,7,17568,-291452.60154826957
cfg_001149,30,45,45,0.15,-0.02,0.0,0.05,1.0,5,0,5,1,4,0.2,['volmageddon_2018_xiv'],"['covid_mwcb_2020_03_09', 'covid_mwcb_2020_03_12', 'covid_mwcb_2020_03_16', 'covid_mwcb_2020_03_18']",97.0,97.0,4,1,20,4,16,"['volmageddon_control_2018_02_02', 'volmageddon_control_2018_02_06', 'covid_noncollapse_2020_03_17', 'covid_noncollapse_2020_03_20']","['volmageddon_control_2018_01_24', 'volmageddon_control_2018_01_26', 'volmageddon_control_2018_01_29', 'volmageddon_control_2018_01_30', 'volmageddon_control_2018_01_31', 'volmageddon_control_2018_02_01', 'covid_noncollapse_2020_03_06', 'covid_noncollapse_2020_03_10', 'covid_noncollapse_2020_03_11', 'covid_noncollapse_2020_03_13', 'covid_noncollapse_2020_03_19', 'covid_noncollapse_2020_03_23', 'covid_noncollapse_2020_03_24', 'covid_noncollapse_2020_03_25', 'covid_noncollapse_2020_03_26', 'covid_noncollapse_2020_03_27']",0.2,0.00039845173041894356,False,False,7,17568,-291452.60154826957
cfg_001873,45,45,60,0.02,-0.05,0.0,0.02,1.0,5,0,5,1,4,0.2,['volmageddon_2018_xiv'],"['covid_mwcb_2020_03_09', 'covid_mwcb_2020_03_12', 'covid_mwcb_2020_03_16', 'covid_mwcb_2020_03_18']",97.0,97.0,5,1,20,4,16,"['volmageddon_control_2018_01_29', 'covid_noncollapse_2020_03_10', 'covid_noncollapse_2020_03_17', 'covid_noncollapse_2020_03_20']","['volmageddon_control_2018_01_24', 'volmageddon_control_2018_01_26', 'volmageddon_control_2018_01_30', 'volmageddon_control_2018_01_31', 'volmageddon_control_2018_02_01', 'volmageddon_control_2018_02_02', 'volmageddon_control_2018_02_06', 'covid_noncollapse_2020_03_06', 'covid_noncollapse_2020_03_11', 'covid_noncollapse_2020_03_13', 'covid_noncollapse_2020_03_19', 'covid_noncollapse_2020_03_23', 'covid_noncollapse_2020_03_24', 'covid_noncollapse_2020_03_25', 'covid_noncollapse_2020_03_26', 'covid_noncollapse_2020_03_27']",0.2,0.00034153005464480874,False,False,6,17568,-291452.65846994537
cfg_001423,30,60,60,0.1,-0.02,0.0,0.02,1.0,5,0,5,1,4,0.2,['covid_mwcb_2020_03_18'],"['volmageddon_2018_xiv', 'covid_mwcb_2020_03_09', 'covid_mwcb_2020_03_12', 'covid_mwcb_2020_03_16']",51.28333333333333,51.0,6,1,20,4,16,"['volmageddon_control_2018_02_02', 'covid_noncollapse_2020_03_11', 'covid_noncollapse_2020_03_13', 'covid_noncollapse_2020_03_20']","['volmageddon_control_2018_01_24', 'volmageddon_control_2018_01_26', 'volmageddon_control_2018_01_29', 'volmageddon_control_2018_01_30', 'volmageddon_control_2018_01_31', 'volmageddon_control_2018_02_01', 'volmageddon_control_2018_02_06', 'covid_noncollapse_2020_03_06', 'covid_noncollapse_2020_03_10', 'covid_noncollapse_2020_03_17', 'covid_noncollapse_2020_03_19', 'covid_noncollapse_2020_03_23', 'covid_noncollapse_2020_03_24', 'covid_noncollapse_2020_03_25', 'covid_noncollapse_2020_03_26', 'covid_noncollapse_2020_03_27']",0.2,0.0005122950819672131,False,False,9,17568,-291498.487704918
cfg_001425,30,60,60,0.1,-0.02,0.0,0.05,1.0,5,0,5,1,4,0.2,['covid_mwcb_2020_03_18'],"['volmageddon_2018_xiv', 'covid_mwcb_2020_03_09', 'covid_mwcb_2020_03_12', 'covid_mwcb_2020_03_16']",51.28333333333333,51.0,6,1,20,4,16,"['volmageddon_control_2018_02_02', 'covid_noncollapse_2020_03_11', 'covid_noncollapse_2020_03_13', 'covid_noncollapse_2020_03_20']","['volmageddon_control_2018_01_24', 'volmageddon_control_2018_01_26', 'volmageddon_control_2018_01_29', 'volmageddon_control_2018_01_30', 'volmageddon_control_2018_01_31', 'volmageddon_control_2018_02_01', 'volmageddon_control_2018_02_06', 'covid_noncollapse_2020_03_06', 'covid_noncollapse_2020_03_10', 'covid_noncollapse_2020_03_17', 'covid_noncollapse_2020_03_19', 'covid_noncollapse_2020_03_23', 'covid_noncollapse_2020_03_24', 'covid_noncollapse_2020_03_25', 'covid_noncollapse_2020_03_26', 'covid_noncollapse_2020_03_27']",0.2,0.0005122950819672131,False,False,9,17568,-291498.487704918
cfg_001405,30,60,60,0.05,-0.05,0.0,0.02,1.0,5,0,5,1,4,0.2,['covid_mwcb_2020_03_18'],"['volmageddon_2018_xiv', 'covid_mwcb_2020_03_09', 'covid_mwcb_2020_03_12', 'covid_mwcb_2020_03_16']",51.28333333333333,51.0,6,1,20,4,16,"['volmageddon_control_2018_02_02', 'covid_noncollapse_2020_03_10', 'covid_noncollapse_2020_03_11', 'covid_noncollapse_2020_03_20']","['volmageddon_control_2018_01_24', 'volmageddon_control_2018_01_26', 'volmageddon_control_2018_01_29', 'volmageddon_control_2018_01_30', 'volmageddon_control_2018_01_31', 'volmageddon_control_2018_02_01', 'volmageddon_control_2018_02_06', 'covid_noncollapse_2020_03_06', 'covid_noncollapse_2020_03_13', 'covid_noncollapse_2020_03_17', 'covid_noncollapse_2020_03_19', 'covid_noncollapse_2020_03_23', 'covid_noncollapse_2020_03_24', 'covid_noncollapse_2020_03_25', 'covid_noncollapse_2020_03_26', 'covid_noncollapse_2020_03_27']",0.2,0.0004553734061930783,False,False,8,17568,-291498.5446265938
cfg_001435,30,60,60,0.15,-0.02,0.0,0.02,1.0,5,0,5,1,4,0.2,['covid_mwcb_2020_03_18'],"['volmageddon_2018_xiv', 'covid_mwcb_2020_03_09', 'covid_mwcb_2020_03_12', 'covid_mwcb_2020_03_16']",51.28333333333333,51.0,6,1,20,4,16,"['volmageddon_control_2018_02_02', 'covid_noncollapse_2020_03_11', 'covid_noncollapse_2020_03_13', 'covid_noncollapse_2020_03_20']","['volmageddon_control_2018_01_24', 'volmageddon_control_2018_01_26', 'volmageddon_control_2018_01_29', 'volmageddon_control_2018_01_30', 'volmageddon_control_2018_01_31', 'volmageddon_control_2018_02_01', 'volmageddon_control_2018_02_06', 'covid_noncollapse_2020_03_06', 'covid_noncollapse_2020_03_10', 'covid_noncollapse_2020_03_17', 'covid_noncollapse_2020_03_19', 'covid_noncollapse_2020_03_23', 'covid_noncollapse_2020_03_24', 'covid_noncollapse_2020_03_25', 'covid_noncollapse_2020_03_26', 'covid_noncollapse_2020_03_27']",0.2,0.0004553734061930783,False,False,8,17568,-291498.5446265938
cfg_001437,30,60,60,0.15,-0.02,0.0,0.05,1.0,5,0,5,1,4,0.2,['covid_mwcb_2020_03_18'],"['volmageddon_2018_xiv', 'covid_mwcb_2020_03_09', 'covid_mwcb_2020_03_12', 'covid_mwcb_2020_03_16']",51.28333333333333,51.0,6,1,20,4,16,"['volmageddon_control_2018_02_02', 'covid_noncollapse_2020_03_11', 'covid_noncollapse_2020_03_13', 'covid_noncollapse_2020_03_20']","['volmageddon_control_2018_01_24', 'volmageddon_control_2018_01_26', 'volmageddon_control_2018_01_29', 'volmageddon_control_2018_01_30', 'volmageddon_control_2018_01_31', 'volmageddon_control_2018_02_01', 'volmageddon_control_2018_02_06', 'covid_noncollapse_2020_03_06', 'covid_noncollapse_2020_03_10', 'covid_noncollapse_2020_03_17', 'covid_noncollapse_2020_03_19', 'covid_noncollapse_2020_03_23', 'covid_noncollapse_2020_03_24', 'covid_noncollapse_2020_03_25', 'covid_noncollapse_2020_03_26', 'covid_noncollapse_2020_03_27']",0.2,0.0004553734061930783,False,False,8,17568,-291498.5446265938
cfg_001297,30,60,30,0.02,-0.05,0.0,0.02,1.0,5,0,5,1,4,0.2,['covid_mwcb_2020_03_18'],"['volmageddon_2018_xiv', 'covid_mwcb_2020_03_09', 'covid_mwcb_2020_03_12', 'covid_mwcb_2020_03_16']",51.28333333333333,51.0,6,1,20,4,16,"['volmageddon_control_2018_02_02', 'covid_noncollapse_2020_03_11', 'covid_noncollapse_2020_03_13', 'covid_noncollapse_2020_03_20']","['volmageddon_control_2018_01_24', 'volmageddon_control_2018_01_26', 'volmageddon_control_2018_01_29', 'volmageddon_control_2018_01_30', 'volmageddon_control_2018_01_31', 'volmageddon_control_2018_02_01', 'volmageddon_control_2018_02_06', 'covid_noncollapse_2020_03_06', 'covid_noncollapse_2020_03_10', 'covid_noncollapse_2020_03_17', 'covid_noncollapse_2020_03_19', 'covid_noncollapse_2020_03_23', 'covid_noncollapse_2020_03_24', 'covid_noncollapse_2020_03_25', 'covid_noncollapse_2020_03_26', 'covid_noncollapse_2020_03_27']",0.2,0.00039845173041894356,False,False,7,17568,-291498.60154826957
cfg_001299,30,60,30,0.02,-0.05,0.0,0.05,1.0,5,0,5,1,4,0.2,['covid_mwcb_2020_03_18'],"['volmageddon_2018_xiv', 'covid_mwcb_2020_03_09', 'covid_mwcb_2020_03_12', 'covid_mwcb_2020_03_16']",51.28333333333333,51.0,6,1,20,4,16,"['volmageddon_control_2018_02_02', 'covid_noncollapse_2020_03_11', 'covid_noncollapse_2020_03_13', 'covid_noncollapse_2020_03_20']","['volmageddon_control_2018_01_24', 'volmageddon_control_2018_01_26', 'volmageddon_control_2018_01_29', 'volmageddon_control_2018_01_30', 'volmageddon_control_2018_01_31', 'volmageddon_control_2018_02_01', 'volmageddon_control_2018_02_06', 'covid_noncollapse_2020_03_06', 'covid_noncollapse_2020_03_10', 'covid_noncollapse_2020_03_17', 'covid_noncollapse_2020_03_19', 'covid_noncollapse_2020_03_23', 'covid_noncollapse_2020_03_24', 'covid_noncollapse_2020_03_25', 'covid_noncollapse_2020_03_26', 'covid_noncollapse_2020_03_27']",0.2,0.00039845173041894356,False,False,7,17568,-291498.60154826957
cfg_001407,30,60,60,0.05,-0.05,0.0,0.05,1.0,5,0,5,1,4,0.2,['covid_mwcb_2020_03_18'],"['volmageddon_2018_xiv', 'covid_mwcb_2020_03_09', 'covid_mwcb_2020_03_12', 'covid_mwcb_2020_03_16']",51.28333333333333,51.0,6,1,20,4,16,"['volmageddon_control_2018_02_02', 'covid_noncollapse_2020_03_10', 'covid_noncollapse_2020_03_11', 'covid_noncollapse_2020_03_20']","['volmageddon_control_2018_01_24', 'volmageddon_control_2018_01_26', 'volmageddon_control_2018_01_29', 'volmageddon_control_2018_01_30', 'volmageddon_control_2018_01_31', 'volmageddon_control_2018_02_01', 'volmageddon_control_2018_02_06', 'covid_noncollapse_2020_03_06', 'covid_noncollapse_2020_03_13', 'covid_noncollapse_2020_03_17', 'covid_noncollapse_2020_03_19', 'covid_noncollapse_2020_03_23', 'covid_noncollapse_2020_03_24', 'covid_noncollapse_2020_03_25', 'covid_noncollapse_2020_03_26', 'covid_noncollapse_2020_03_27']",0.2,0.00039845173041894356,False,False,7,17568,-291498.60154826957
cfg_002125,45,60,60,0.05,-0.05,0.0,0.02,1.0,5,0,5,1,4,0.2,['covid_mwcb_2020_03_18'],"['volmageddon_2018_xiv', 'covid_mwcb_2020_03_09', 'covid_mwcb_2020_03_12', 'covid_mwcb_2020_03_16']",51.28333333333333,51.0,6,1,20,4,16,"['volmageddon_control_2018_01_29', 'covid_noncollapse_2020_03_10', 'covid_noncollapse_2020_03_11', 'covid_noncollapse_2020_03_20']","['volmageddon_control_2018_01_24', 'volmageddon_control_2018_01_26', 'volmageddon_control_2018_01_30', 'volmageddon_control_2018_01_31', 'volmageddon_control_2018_02_01', 'volmageddon_control_2018_02_02', 'volmageddon_control_2018_02_06', 'covid_noncollapse_2020_03_06', 'covid_noncollapse_2020_03_13', 'covid_noncollapse_2020_03_17', 'covid_noncollapse_2020_03_19', 'covid_noncollapse_2020_03_23', 'covid_noncollapse_2020_03_24', 'covid_noncollapse_2020_03_25', 'covid_noncollapse_2020_03_26', 'covid_noncollapse_2020_03_27']",0.2,0.00039845173041894356,False,False,7,17568,-291498.60154826957
cfg_002127,45,60,60,0.05,-0.05,0.0,0.05,1.0,5,0,5,1,4,0.2,['covid_mwcb_2020_03_18'],"['volmageddon_2018_xiv', 'covid_mwcb_2020_03_09', 'covid_mwcb_2020_03_12', 'covid_mwcb_2020_03_16']",51.28333333333333,51.0,6,1,20,4,16,"['volmageddon_control_2018_01_29', 'covid_noncollapse_2020_03_10', 'covid_noncollapse_2020_03_11', 'covid_noncollapse_2020_03_20']","['volmageddon_control_2018_01_24', 'volmageddon_control_2018_01_26', 'volmageddon_control_2018_01_30', 'volmageddon_control_2018_01_31', 'volmageddon_control_2018_02_01', 'volmageddon_control_2018_02_02', 'volmageddon_control_2018_02_06', 'covid_noncollapse_2020_03_06', 'covid_noncollapse_2020_03_13', 'covid_noncollapse_2020_03_17', 'covid_noncollapse_2020_03_19', 'covid_noncollapse_2020_03_23', 'covid_noncollapse_2020_03_24', 'covid_noncollapse_2020_03_25', 'covid_noncollapse_2020_03_26', 'covid_noncollapse_2020_03_27']",0.2,0.00039845173041894356,False,False,7,17568,-291498.60154826957
cfg_001345,30,60,45,0.02,-0.05,0.0,0.02,1.0,5,0,5,1,4,0.2,['covid_mwcb_2020_03_18'],"['volmageddon_2018_xiv', 'covid_mwcb_2020_03_09', 'covid_mwcb_2020_03_12', 'covid_mwcb_2020_03_16']",51.28333333333333,51.0,6,1,20,4,16,"['volmageddon_control_2018_02_02', 'covid_noncollapse_2020_03_11', 'covid_noncollapse_2020_03_20', 'covid_noncollapse_2020_03_26']","['volmageddon_control_2018_01_24', 'volmageddon_control_2018_01_26', 'volmageddon_control_2018_01_29', 'volmageddon_control_2018_01_30', 'volmageddon_control_2018_01_31', 'volmageddon_control_2018_02_01', 'volmageddon_control_2018_02_06', 'covid_noncollapse_2020_03_06', 'covid_noncollapse_2020_03_10', 'covid_noncollapse_2020_03_13', 'covid_noncollapse_2020_03_17', 'covid_noncollapse_2020_03_19', 'covid_noncollapse_2020_03_23', 'covid_noncollapse_2020_03_24', 'covid_noncollapse_2020_03_25', 'covid_noncollapse_2020_03_27']",0.2,0.00034153005464480874,False,False,6,17568,-291498.65846994537
cfg_001347,30,60,45,0.02,-0.05,0.0,0.05,1.0,5,0,5,1,4,0.2,['covid_mwcb_2020_03_18'],"['volmageddon_2018_xiv', 'covid_mwcb_2020_03_09', 'covid_mwcb_2020_03_12', 'covid_mwcb_2020_03_16']",51.28333333333333,51.0,6,1,20,4,16,"['volmageddon_control_2018_02_02', 'covid_noncollapse_2020_03_11', 'covid_noncollapse_2020_03_20', 'covid_noncollapse_2020_03_26']","['volmageddon_control_2018_01_24', 'volmageddon_control_2018_01_26', 'volmageddon_control_2018_01_29', 'volmageddon_control_2018_01_30', 'volmageddon_control_2018_01_31', 'volmageddon_control_2018_02_01', 'volmageddon_control_2018_02_06', 'covid_noncollapse_2020_03_06', 'covid_noncollapse_2020_03_10', 'covid_noncollapse_2020_03_13', 'covid_noncollapse_2020_03_17', 'covid_noncollapse_2020_03_19', 'covid_noncollapse_2020_03_23', 'covid_noncollapse_2020_03_24', 'covid_noncollapse_2020_03_25', 'covid_noncollapse_2020_03_27']",0.2,0.00034153005464480874,False,False,6,17568,-291498.65846994537
